Listing Id,Locality,Property Type,Property Subtype,Price,Fully Equipped Kitchen,Number of Rooms,Area,Garden,Terrace,Swimming Pool,New Building
9286099,6210,house,house,200000,1.0,3,238.0,,,,False
9286138,1000,apartment,loft,535000,1.0,2,,,True,,False
9286139,1000,apartment,apartment,535000,1.0,2,,,True,,False
9286217,6800,apartment,apartment,179000,0.0,2,,,True,,True
9286348,1490,house,house,395000,1.0,4,371.0,,True,,True
9286349,1490,house,house,425000,1.0,4,1592.0,,True,,True
9286419,7950,apartment,apartment,130000,1.0,1,,,,,False
9286515,2220,house,house,479400,1.0,4,940.0,,,,True
9286547,2220,house,house,457100,1.0,3,993.0,,,,True
9286562,2220,house,house,479400,1.0,4,995.0,,,,True
9286569,2220,house,house,457100,1.0,3,938.0,,,,True
9286602,1180,apartment,apartment,500000,1.0,3,,,True,,False
9286998,7181,apartment,apartment,140000,1.0,1,,,,,False
9286999,1400,apartment,apartment,140000,1.0,1,,,,,False
9287146,1020,apartment,apartment,265000,1.0,2,,,,,False
9287523,4845,apartment,apartment,249000,1.0,2,,,,,False
9287552,8800,apartment,penthouse,556000,1.0,3,,,True,,False
9288287,1300,apartment,apartment,360000,1.0,2,,,True,,False
9288327,1180,house,house,1400000,1.0,6,1120.0,,True,,False
9288338,1420,apartment,ground floor,495000,0.0,3,,650.0,True,,True
9288340,1420,apartment,apartment,445000,0.0,3,,,True,,True
9288659,3920,apartment,penthouse,949000,1.0,3,,,,,False
9288672,1360,house,house,349000,1.0,7,651.0,,True,,False
9288819,8434,apartment,apartment,253000,1.0,2,,,True,,False
9289400,7160,apartment,apartment,199000,1.0,3,,,True,,True
9289463,1000,apartment,apartment,449000,1.0,3,,,True,,False
9289482,1932,apartment,apartment,259000,1.0,1,,,True,,True
9289666,1930,apartment,apartment,345000,1.0,2,,,True,,False
9289727,1930,apartment,apartment,350000,1.0,3,,,True,,False
9289912,1050,house,mansion,1500000,1.0,4,363.0,260.0,True,,False
9290206,9900,house,house,443300,1.0,3,375.0,,,,False
9290207,9900,house,house,422100,1.0,3,370.0,,,,False
9290208,9900,house,house,420500,1.0,3,365.0,,,,False
9290209,9900,house,house,438510,0.0,3,360.0,,,,False
9290367,1000,apartment,apartment,875000,1.0,3,,,True,,False
9290804,4690,house,bungalow,280000,0.0,5,1250.0,1000.0,True,,False
9290816,3200,apartment,apartment,285000,0.0,4,,,,,False
9291068,1000,apartment,penthouse,875000,1.0,3,,,True,,False
9291325,4400,house,house,199000,0.0,6,0.0,,,,False
9291978,1390,house,house,675000,1.0,4,1674.0,1200.0,True,,False
9292076,9990,house,house,329000,1.0,5,147.0,,True,,False
9292181,1040,apartment,apartment,495000,1.0,3,,,True,,False
9292323,4590,house,mixed use building,279000,0.0,2,94.0,,True,,False
9292423,2830,apartment,apartment,225000,0.0,5,,,,,False
9292436,7700,house,house,269000,0.0,6,270.0,,True,,False
9292848,5000,apartment,apartment,195000,1.0,1,,,True,,False
9292906,4101,house,house,97000,0.0,3,1.0,40.0,True,,False
9293116,6800,house,house,175000,0.0,3,1254.0,1000.0,True,,False
9293192,1080,apartment,apartment,249000,1.0,2,,,True,,False
9293331,8400,house,house,259000,1.0,3,85.0,,True,,False
9293351,7822,house,house,110000,0.0,3,400.0,400.0,,,False
9293409,1341,house,house,500000,1.0,6,1200.0,,True,,False
9293592,1000,apartment,apartment,295000,1.0,2,,,,,False
9293705,1400,apartment,flat studio,155000,1.0,0,,,True,,False
9293831,6900,house,house,389000,1.0,4,352.0,,True,,False
9293836,4300,apartment,apartment,340000,1.0,3,,,True,,False
9293953,5580,house,house,299000,1.0,4,600.0,600.0,True,,False
9294451,1080,apartment,apartment,189000,1.0,1,,,True,,False
9294472,1190,house,house,4950000,1.0,5,0.0,,,True,False
9294473,1460,house,house,1975000,0.0,4,18295.0,,,True,False
9295041,9600,apartment,apartment,135000,0.0,2,,,True,,False
9295044,1410,house,villa,749500,1.0,5,1494.0,1000.0,True,,False
9295139,6210,apartment,apartment,225000,1.0,3,,,True,,False
9295279,3300,house,house,350000,0.0,3,223.0,,,,False
9295359,3020,apartment,apartment,595000,0.0,5,,380.0,,,False
9295672,8434,house,villa,1275000,1.0,4,652.0,,,,False
9295719,9230,apartment,apartment,199000,1.0,1,,1.0,True,,False
9295721,2020,house,house,269000,0.0,4,82.0,,,,False
9295901,8400,apartment,apartment,149000,1.0,1,,,True,,False
9296087,1180,house,house,690000,0.0,4,100.0,150.0,True,,False
9296103,8300,apartment,duplex,850000,1.0,2,,,,,False
9296143,3080,house,villa,695000,1.0,5,700.0,500.0,True,,False
9296149,8500,house,house,350000,1.0,5,151.0,,True,,False
9296152,8870,house,house,325000,1.0,3,289.0,,,,False
9296154,8750,house,house,180000,0.0,4,325.0,235.0,True,,False
9296305,4000,house,house,160000,0.0,4,183.0,96.0,,,False
9296447,1180,apartment,apartment,290000,1.0,3,,,True,,False
9296887,1060,apartment,apartment,460000,1.0,2,,,,,False
9296905,4632,house,villa,625000,1.0,4,1500.0,1500.0,True,True,False
9297035,6780,apartment,apartment,225000,1.0,2,,,True,,False
9297400,1060,apartment,apartment,235000,1.0,1,,,True,,False
9297410,6700,house,house,580000,1.0,4,188.0,100.0,True,,False
9297489,1180,apartment,apartment,595000,0.0,2,,,True,,True
9297745,8620,apartment,apartment,199000,1.0,2,,,,,False
9298236,6724,house,house,575000,1.0,4,3500.0,1.0,True,,False
9298285,1435,house,villa,425000,1.0,5,761.0,,True,,False
9298326,1325,apartment,flat studio,125000,0.0,0,,,True,,False
9299208,4500,house,villa,385000,1.0,4,668.0,,True,,False
9299211,4540,house,house,145000,0.0,5,359.0,,True,,False
9299258,9120,apartment,service flat,329900,1.0,1,,,True,,True
9299259,9120,apartment,service flat,453000,1.0,1,,,True,,True
9299260,9120,apartment,service flat,219000,1.0,1,,,True,,True
9299261,9120,apartment,service flat,315800,1.0,2,,,True,,True
9299263,9120,apartment,service flat,334000,1.0,2,,,True,,True
9299264,9120,apartment,service flat,199000,1.0,1,,,True,,True
9299266,9120,apartment,service flat,207000,1.0,1,,,True,,True
9299267,9120,apartment,service flat,299000,1.0,2,,,True,,True
9299301,7700,house,house,165000,0.0,3,172.0,112.0,True,,False
9299396,2000,apartment,apartment,370000,1.0,1,,,True,,False
9299398,8930,apartment,apartment,125000,1.0,3,,,,,False
9299423,1050,apartment,apartment,280000,0.0,1,,,,,False
9299437,9120,apartment,service flat,199000,1.0,1,,,True,,True
9299683,7370,house,mixed use building,299000,0.0,5,1300.0,1000.0,,,False
9299693,8970,apartment,duplex,241000,1.0,2,,,True,,False
9299747,1200,house,town house,749000,1.0,4,310.0,95.0,True,,False
9300488,4690,apartment,apartment,115000,1.0,2,,,,,False
9300729,6000,apartment,apartment,219000,1.0,2,,,,,False
9300854,1457,apartment,apartment,160000,0.0,1,,,True,,False
9301064,1200,apartment,apartment,345000,1.0,3,,,True,,False
9301518,1170,apartment,apartment,275000,1.0,2,,,True,,False
9301626,1560,house,villa,1180000,1.0,4,2500.0,1800.0,True,,False
9301772,8980,apartment,apartment,223500,0.0,2,,,True,,False
9301773,8980,apartment,apartment,242929,0.0,2,,,True,,False
9301774,8980,apartment,apartment,220000,0.0,2,,,True,,False
9301775,8980,apartment,apartment,211709,0.0,2,,,True,,False
9301833,6750,house,house,305000,1.0,3,216.0,,True,,False
9302210,8400,house,house,225000,1.0,2,171.0,,True,,False
9302456,8570,apartment,apartment,350000,1.0,2,,,True,,False
9302947,4000,apartment,apartment,235000,1.0,2,,,True,,False
9302989,4140,house,house,298000,1.0,3,145.0,15.0,True,,False
9303178,7011,house,house,295000,1.0,3,517.0,,,,False
9303190,1050,apartment,apartment,430000,1.0,1,,,True,,False
9303297,1210,apartment,apartment,219000,1.0,1,,,,,True
9303301,2000,apartment,apartment,455000,1.0,2,,,True,,True
9303316,1150,house,villa,1425000,1.0,6,821.0,,True,,False
9303319,1210,apartment,penthouse,299000,1.0,2,,,,,True
9303360,8950,house,house,215000,1.0,2,660.0,1.0,True,,False
9303601,1180,apartment,apartment,585000,1.0,2,,,True,,False
9303858,1140,apartment,apartment,199000,1.0,1,,,True,,False
9303955,1050,apartment,apartment,275000,0.0,1,,,True,,False
9303986,8908,house,house,255000,1.0,2,404.0,,,,False
9304224,1470,apartment,apartment,225000,1.0,3,,,True,,False
9304289,1000,house,apartment block,1090000,1.0,4,218.0,76.0,,,False
9304851,1785,house,country cottage,559000,1.0,4,679.0,,True,True,False
9304875,4020,house,mixed use building,265000,0.0,3,278.0,,,,False
9305039,3111,apartment,loft,429000,1.0,2,,,True,,False
9305088,1050,apartment,apartment,695000,1.0,3,,,True,,False
9305140,4053,house,exceptional property,785000,1.0,4,966.0,,,,False
9305572,2610,house,house,210000,0.0,2,54.0,,,,False
9305703,6790,apartment,apartment,280000,1.0,5,,,True,,False
9305722,6060,apartment,apartment,149000,1.0,2,,,True,,False
9305748,7700,apartment,apartment,239000,1.0,3,,,,,False
9305775,8500,house,house,279000,1.0,4,115.0,,True,,False
9305782,8580,apartment,apartment,259000,1.0,3,,,True,,False
9305962,4100,house,mixed use building,40000,1.0,2,380.0,,True,,False
9306183,1050,apartment,apartment,360000,1.0,2,,,True,,False
9306201,1180,apartment,apartment,320000,1.0,3,,,True,,False
9306231,1190,apartment,apartment,210000,1.0,1,,1000.0,,,False
9306246,5000,apartment,ground floor,145000,0.0,1,,,True,,False
9306317,4520,house,house,210000,0.0,4,394.0,250.0,True,,False
9306419,4500,apartment,apartment,259000,0.0,4,,,,,False
9306568,8400,apartment,apartment,575000,1.0,2,,,True,,True
9306640,3300,house,mansion,295000,1.0,6,200.0,50.0,,,False
9306716,8310,apartment,penthouse,695000,1.0,2,,,True,,False
9307117,6600,house,house,175000,1.0,2,200.0,,True,,False
9307531,7100,apartment,apartment,175000,1.0,2,,,True,,False
9307591,1210,apartment,apartment,235000,0.0,1,,,True,,False
9307988,9300,apartment,penthouse,397371,1.0,3,,,True,,True
9307990,1770,apartment,apartment,313000,1.0,2,,,True,,True
9308163,8400,house,house,399000,1.0,3,142.0,80.0,True,,False
9308165,1340,house,house,410000,1.0,3,173.0,,,,True
9308166,1340,house,house,375000,1.0,3,215.0,146.0,,,True
9308167,1340,house,house,410000,1.0,3,220.0,150.0,,,True
9308380,9620,apartment,ground floor,249000,1.0,3,,,True,,False
9308381,9620,house,house,249000,1.0,3,94.0,,True,,False
9308383,9620,apartment,ground floor,249000,1.0,3,,,True,,False
9308423,1390,apartment,apartment,230000,1.0,1,,,,,False
9308916,2000,house,mixed use building,699000,1.0,3,84.0,,True,,False
9308953,7130,house,mansion,495000,0.0,7,255.0,,,,False
9309153,1180,apartment,flat studio,195000,0.0,1,,,True,,False
9309165,4860,house,villa,320000,0.0,3,539.0,430.0,,,True
9309394,9340,apartment,ground floor,189000,0.0,2,,,True,,False
9309409,6890,house,house,245000,1.0,3,1360.0,,True,,False
9309448,6900,house,house,449000,1.0,4,399.0,283.0,True,,False
9309568,1030,apartment,apartment,425000,1.0,3,,,,,False
9309581,2000,apartment,apartment,490000,1.0,2,,,True,,False
9309582,2000,apartment,apartment,500000,1.0,2,,,True,,False
9310063,1020,apartment,apartment,275000,1.0,2,,80.0,True,,True
9310323,8370,apartment,apartment,280000,1.0,2,,,True,,False
9310452,6700,house,house,415000,1.0,3,317.0,,,,False
9310597,1340,house,villa,350000,0.0,3,772.0,,True,,False
9310693,9300,house,exceptional property,1070000,1.0,4,425.0,225.0,True,,False
9310951,1473,house,villa,550000,1.0,4,1475.0,1100.0,True,True,False
9311163,1390,house,house,295000,1.0,3,1367.0,,True,,False
9311424,1020,apartment,apartment,260000,1.0,2,,,True,,True
9311426,1740,house,exceptional property,970000,1.0,4,1900.0,1560.0,True,,False
9311497,1150,house,house,600000,1.0,4,171.0,55.0,True,,False
9311594,1190,house,town house,600000,1.0,5,290.0,190.0,True,,False
9311711,1300,apartment,apartment,175000,1.0,2,,,True,,False
9311744,1050,apartment,apartment,570000,0.0,2,,,,,False
9311924,1780,apartment,apartment,645000,1.0,3,,,True,,False
9312003,1000,apartment,apartment,210000,1.0,1,,,True,,False
9312004,1060,apartment,apartment,412000,1.0,2,,125.0,True,,False
9312086,4850,house,castle,1275000,1.0,11,15000.0,,True,True,False
9312090,8400,apartment,apartment,139000,1.0,1,,,,,False
9312362,1020,apartment,apartment,257000,1.0,2,,,,,False
9312459,8691,house,house,274000,1.0,3,374.0,,True,,False
9312460,8691,house,house,279000,1.0,3,280.0,,True,,False
9312523,1000,apartment,apartment,625000,1.0,3,,,True,True,False
9312645,1080,apartment,penthouse,299000,1.0,2,,,True,,False
9312770,4870,house,house,139000,0.0,2,65.0,,,,False
9312808,8400,apartment,apartment,185000,1.0,2,,,,,False
9312897,1000,apartment,apartment,265000,1.0,2,,,True,,True
9312926,1180,house,house,1550000,0.0,8,0.0,350.0,,,False
9312927,1050,apartment,apartment,1190000,1.0,4,,,True,,False
9312974,8930,house,house,225000,1.0,3,134.0,,,,False
9313336,8300,apartment,duplex,1985000,1.0,4,,,True,,False
9313339,8300,house,villa,2290000,1.0,4,658.0,,True,True,False
9313382,1150,house,exceptional property,2985000,1.0,6,1270.0,,True,,False
9313533,1200,apartment,apartment,555000,1.0,2,,,True,,False
9313535,1030,apartment,apartment,555000,1.0,2,,,True,,False
9313673,2850,apartment,apartment,315000,0.0,3,,,True,,False
9314026,7822,house,villa,284000,0.0,4,741.0,,,,False
9314087,1190,apartment,penthouse,1200000,1.0,3,,,True,,False
9314935,9051,apartment,apartment,350000,1.0,3,,,,,False
9314958,8400,apartment,apartment,244000,1.0,2,,,True,,False
9315101,2880,apartment,apartment,308000,1.0,2,,,True,,False
9315111,8370,apartment,apartment,170000,1.0,2,,,,,False
9315301,3800,house,house,349000,1.0,2,0.0,,,,False
9315311,4430,house,house,375000,1.0,4,480.0,315.0,,,False
9315511,1040,apartment,apartment,295000,1.0,2,,,True,,False
9315518,8300,apartment,apartment,1250000,1.0,3,,,True,,False
9315634,7133,house,house,310000,0.0,5,1000.0,,True,,False
9315727,4860,house,house,143500,0.0,3,233.0,150.0,True,,False
9315787,7700,house,house,209000,0.0,3,247.0,150.0,True,,False
9315990,9700,house,house,429000,0.0,5,1170.0,,True,,False
9316090,3120,house,villa,631600,1.0,3,684.0,,True,,False
9316091,3120,house,villa,630350,1.0,3,684.0,,True,,False
9316150,1200,apartment,apartment,997000,1.0,3,,,True,,False
9316151,1150,apartment,apartment,997000,1.0,3,,,True,,False
9316242,6680,house,house,790000,1.0,3,15870.0,15344.0,True,,False
9316496,1640,house,house,2690000,1.0,5,1920.0,1700.0,True,True,False
9316736,8930,apartment,apartment,161000,1.0,3,,,,,False
9316790,4101,house,house,149900,0.0,2,0.0,200.0,,,False
9316856,9230,apartment,apartment,185000,1.0,0,,,True,,False
9317188,1050,apartment,ground floor,695000,0.0,2,,30.0,True,,False
9317345,6700,apartment,apartment,240000,1.0,2,,,,,False
9317406,1180,apartment,apartment,540000,1.0,2,,,True,,False
9317463,1180,house,exceptional property,1550000,1.0,3,517.0,,,,False
9317548,1020,apartment,apartment,139000,0.0,1,,,True,,False
9317597,1348,house,house,540000,1.0,5,318.0,,True,,False
9317897,1000,apartment,apartment,370000,0.0,2,,,True,,False
9317910,9630,house,house,800000,0.0,2,1800.0,,True,,False
9318184,5000,apartment,apartment,295000,1.0,2,,,True,,True
9318227,1180,house,villa,1400000,1.0,5,1785.0,,True,,False
9318235,6700,apartment,apartment,250000,1.0,2,,,,,False
9318285,1700,house,town house,625000,1.0,4,474.0,,True,,False
9318331,1210,apartment,apartment,300000,1.0,2,,,True,,False
9318483,3300,apartment,apartment,402412,1.0,3,,,,,True
9318657,2000,apartment,penthouse,2595000,1.0,3,,,True,,False
9318871,8500,apartment,apartment,199000,1.0,2,,,True,,False
9318935,1040,house,apartment block,1090000,1.0,4,218.0,76.0,,,False
9318974,9000,apartment,apartment,389000,1.0,2,,,True,,False
9318979,8430,apartment,apartment,149000,1.0,1,,,True,,False
9319039,7800,house,house,260000,0.0,5,1461.0,,,,False
9319141,4020,house,house,75000,0.0,1,42.0,,,,False
9319206,1932,apartment,apartment,350000,1.0,2,,,True,,True
9319215,8906,house,house,320000,1.0,4,915.0,,,,False
9319235,4500,house,house,529000,1.0,5,3961.0,3250.0,True,,False
9319266,6700,house,house,465000,1.0,4,1200.0,,True,,False
9319410,1780,house,villa,1295000,1.0,4,1224.0,850.0,,True,False
9319445,6700,apartment,apartment,190000,0.0,2,,,,,False
9319662,1150,house,house,1950000,1.0,6,598.0,330.0,True,,False
9319713,6220,house,house,225000,0.0,4,1000.0,,True,,False
9319916,8670,house,villa,499000,1.0,2,800.0,700.0,True,,False
9319954,4400,house,house,200000,0.0,6,0.0,,,,False
9319955,4020,house,house,299000,0.0,3,255.0,,True,,False
9320001,3001,apartment,apartment,415000,1.0,2,,,True,,False
9320027,6060,apartment,apartment,100000,0.0,3,,,True,,False
9320150,1080,apartment,apartment,239000,1.0,2,,,True,,False
9320424,4020,apartment,apartment,105000,1.0,2,,,,,False
9320425,4020,apartment,apartment,115000,1.0,2,,,,,False
9320428,4800,house,mixed use building,295000,0.0,4,505.0,,,,False
9320615,3320,apartment,penthouse,240000,1.0,2,,,True,,False
9320617,3320,apartment,penthouse,360000,1.0,3,,,True,,False
9320618,3320,apartment,ground floor,180000,1.0,1,,,True,,False
9320619,3320,apartment,apartment,235000,1.0,2,,,True,,False
9320629,1420,house,house,435000,1.0,4,273.0,,True,,False
9320693,6030,house,house,200000,1.0,3,227.0,,True,,False
9320745,1180,house,villa,2250000,1.0,4,1850.0,1600.0,True,,False
9320747,1000,apartment,apartment,2250000,1.0,5,,,True,,False
9320920,6700,house,house,285000,1.0,3,441.0,300.0,True,,False
9321016,4960,house,villa,349000,0.0,4,2397.0,,,,False
9321080,1200,apartment,penthouse,1690000,1.0,3,,,True,,False
9321510,7860,house,house,175000,1.0,3,220.0,,,,False
9321551,1180,apartment,apartment,345000,1.0,1,,,True,,False
9322200,9090,house,house,395000,0.0,2,677.0,,True,,False
9322204,3090,house,villa,850000,1.0,6,2071.0,2071.0,True,,False
9322352,1420,apartment,apartment,240000,1.0,2,,,True,,False
9322886,1200,house,house,690000,0.0,6,0.0,42.0,True,,False
9322913,6238,house,house,250000,0.0,4,380.0,250.0,True,,False
9323337,1970,apartment,apartment,400200,1.0,3,,,True,,False
9323346,1970,apartment,apartment,318400,1.0,2,,,True,,False
9323347,1970,apartment,penthouse,421500,1.0,2,,,True,,False
9323413,1310,house,house,2250000,1.0,10,3000.0,,True,,False
9323782,1440,apartment,apartment,315000,1.0,5,,,,,False
9323855,1050,apartment,penthouse,580000,1.0,3,,,True,,False
9324619,4260,house,house,169000,1.0,2,289.0,150.0,True,,False
9324708,8000,house,house,399000,1.0,3,210.0,100.0,True,,False
9324745,8300,apartment,apartment,475000,1.0,2,,,True,,False
9324868,7830,house,house,90000,0.0,2,290.0,,,,False
9324936,8620,apartment,apartment,324000,0.0,2,,,True,,False
9325279,2640,apartment,apartment,415000,1.0,2,,,True,,False
9325361,1000,house,house,650000,1.0,8,0.0,,True,,False
9325455,1000,apartment,loft,735000,1.0,2,,,,,False
9325600,6200,house,house,109900,1.0,2,67.0,,True,,False
9325649,5590,apartment,apartment,185000,1.0,2,,,True,,False
9325783,7050,apartment,penthouse,690000,1.0,3,,,True,,False
9325784,7050,house,exceptional property,690000,1.0,3,405.0,,True,,False
9325857,2350,house,house,189000,1.0,4,241.0,,True,,False
9325858,2350,house,mixed use building,189000,1.0,4,241.0,,True,,False
9326402,3000,apartment,apartment,500000,1.0,3,,,True,,False
9326601,8300,apartment,apartment,1695000,1.0,3,,,True,,False
9326656,4050,house,house,149000,1.0,2,64.0,,,,False
9326664,3798,house,apartment block,1180000,1.0,12,1247.0,200.0,True,,False
9326807,1070,apartment,apartment,160000,0.0,1,,,,,False
9326811,6690,house,house,349000,1.0,5,1056.0,,True,,False
9326812,6600,house,house,350000,1.0,4,730.0,,True,,False
9327070,7350,house,house,230000,1.0,3,225.0,,True,,False
9327123,5002,house,town house,60000,0.0,3,226.0,,True,,False
9327333,8500,house,house,475000,1.0,4,307.0,,True,,False
9327586,4520,house,house,195000,1.0,3,163.0,27.0,True,,False
9327851,2850,apartment,ground floor,193000,1.0,2,,,True,,False
9327915,1150,house,house,650000,1.0,3,220.0,105.0,True,,False
9327988,9000,house,house,189000,0.0,2,41.0,,,,False
9328212,4040,house,house,249000,0.0,3,740.0,300.0,True,,False
9328437,3000,apartment,apartment,325000,1.0,1,,,True,,False
9328641,1082,house,villa,649000,1.0,4,623.0,,True,,False
9328736,1140,apartment,apartment,280000,1.0,2,,,True,,False
9328919,1560,house,house,1180000,1.0,4,2500.0,1800.0,True,,False
9328980,1410,house,house,399000,1.0,3,175.0,,True,,False
9329137,4101,house,house,170000,1.0,2,79.0,,True,,False
9329306,6183,house,house,149900,0.0,6,320.0,20.0,,,False
9329796,1150,house,house,650000,1.0,4,182.0,85.0,True,,False
9329992,1380,apartment,apartment,330000,0.0,2,,,True,,False
9330173,4987,house,house,165000,0.0,2,0.0,500.0,,,False
9330275,8400,house,house,365000,1.0,2,1056.0,,,,False
9330498,1703,apartment,loft,466364,1.0,2,,,True,,False
9330530,1970,house,apartment block,450000,0.0,2,230.0,160.0,True,,False
9330531,1040,house,apartment block,1850000,1.0,6,180.0,,True,,False
9330533,9200,house,exceptional property,765000,1.0,6,1450.0,,True,,False
9330537,6671,house,house,159000,0.0,6,376.0,65.0,,,False
9330916,5060,house,town house,169000,1.0,3,59.0,,True,,False
9331111,1640,house,house,2950000,1.0,5,2156.0,,True,,False
9331192,6700,house,house,410000,1.0,4,276.0,,True,,False
9331247,8560,house,house,178000,1.0,2,312.0,,True,,False
9331509,6970,house,house,255000,1.0,4,884.0,,True,,False
9331510,2018,house,town house,329000,1.0,1,48.0,,,,False
9331665,2000,apartment,apartment,995000,1.0,2,,39.0,True,,False
9331728,7332,apartment,apartment,264100,1.0,3,,,True,,True
9331986,6238,house,house,239900,1.0,2,1160.0,900.0,True,,False
9332043,6982,house,villa,650000,1.0,5,2180.0,,,,False
9332118,2000,apartment,apartment,895000,1.0,3,,,True,True,False
9332173,1400,house,house,300000,1.0,3,953.0,900.0,True,,False
9332176,1090,apartment,loft,395000,1.0,4,,200.0,True,,False
9332240,8370,apartment,apartment,149000,1.0,2,,,,,False
9332248,1050,apartment,apartment,1495000,1.0,4,,,,,False
9332294,1070,house,apartment block,420000,0.0,4,80.0,,,,False
9332495,6000,apartment,apartment,179000,0.0,2,,,,,False
9332551,4000,apartment,apartment,215000,1.0,3,,260.0,True,,False
9332653,2100,house,house,849000,1.0,5,600.0,,True,,False
9332792,8430,apartment,apartment,399000,1.0,2,,,True,,False
9332811,2070,apartment,apartment,219000,0.0,2,,,True,,False
9332819,9000,apartment,apartment,720000,1.0,3,,,True,,False
9332903,1030,apartment,apartment,335000,1.0,3,,,,,False
9332940,1400,apartment,apartment,269000,1.0,2,,,True,,False
9332950,3000,apartment,penthouse,760000,1.0,3,,,True,,False
9332952,3000,apartment,penthouse,700000,0.0,3,,,True,,False
9332966,6780,house,house,210000,0.0,3,0.0,,True,,False
9332987,1020,apartment,apartment,209000,1.0,2,,,True,,False
9333018,6927,house,apartment block,200000,1.0,3,243.0,10.0,True,,False
9333033,1000,house,house,795000,1.0,4,124.0,53.0,True,,False
9333034,1030,house,house,795000,1.0,4,124.0,53.0,True,,False
9333177,4790,house,house,375000,0.0,6,2360.0,2100.0,True,,False
9333196,2550,apartment,apartment,310000,1.0,2,,,True,,False
9333313,1120,house,house,445000,1.0,4,181.0,55.0,True,,False
9333650,1000,apartment,apartment,249000,1.0,2,,,,,False
9334216,1040,apartment,duplex,495000,1.0,3,,,True,,False
9334416,2300,apartment,penthouse,549000,1.0,3,,,True,,False
9334467,5310,house,villa,695000,1.0,5,1838.0,1838.0,True,True,False
9334471,9400,house,bungalow,475000,1.0,3,2254.0,1800.0,True,,False
9334505,8730,apartment,duplex,265000,1.0,3,,,True,,False
9334513,9402,apartment,apartment,214000,1.0,1,,,True,,False
9334539,1040,house,house,1295000,1.0,4,317.0,200.0,True,,False
9334540,1000,house,house,1295000,1.0,4,317.0,200.0,True,,False
9334546,1050,apartment,apartment,690000,1.0,2,,150.0,True,,False
9334615,8300,apartment,apartment,269000,1.0,1,,,,,False
9334776,5032,house,house,359000,0.0,4,348.0,,True,,False
9334777,5032,house,villa,359000,0.0,4,348.0,,True,,False
9334894,4000,house,house,199000,0.0,2,0.0,42.0,True,,False
9334941,8790,house,house,361200,0.0,3,442.0,,,,True
9334966,6670,house,house,295000,1.0,2,2220.0,1700.0,True,,False
9334996,1380,house,house,430000,1.0,3,435.0,,,,False
9335192,8500,house,house,185000,1.0,2,105.0,,True,,False
9335223,9400,apartment,apartment,227000,1.0,2,,,True,,True
9335285,1390,house,villa,1375000,0.0,4,10500.0,,,True,False
9335292,1080,house,apartment block,1045000,0.0,8,160.0,,True,,False
9335309,1070,apartment,apartment,180000,1.0,1,,,True,,False
9335786,2240,apartment,apartment,435000,0.0,5,,,,,False
9336126,9402,house,country cottage,710000,1.0,5,3300.0,,True,,False
9336161,9402,apartment,apartment,227000,1.0,2,,,True,,True
9336163,1200,apartment,apartment,495000,1.0,3,,,True,,False
9336228,4100,apartment,apartment,229000,1.0,2,,350.0,True,,False
9336244,4430,apartment,duplex,272200,0.0,3,,,,,True
9336245,4340,house,house,239000,1.0,4,444.0,230.0,True,,False
9336336,9600,apartment,apartment,218000,0.0,2,,102.0,True,,False
9336338,9600,house,house,218000,0.0,2,115.0,102.0,True,,False
9336365,8300,apartment,apartment,735000,1.0,2,,,,,False
9336368,8434,apartment,flat studio,99000,0.0,0,,,True,,False
9336395,1410,apartment,duplex,525000,1.0,3,,,True,,False
9336566,4300,house,house,235000,0.0,2,430.0,358.0,True,,False
9336723,1180,house,house,1700000,0.0,5,1025.0,900.0,,,False
9336759,8400,apartment,apartment,104000,1.0,1,,,True,,False
9336865,1050,apartment,apartment,315000,1.0,1,,,,,False
9336884,1190,apartment,apartment,268000,0.0,2,,,True,,False
9336912,9790,house,exceptional property,640000,0.0,5,1086.0,906.0,,,True
9337015,8400,apartment,apartment,129000,1.0,1,,,,,False
9337026,6680,house,house,475000,0.0,5,3241.0,,,,False
9337126,6940,house,house,46500,0.0,2,843.0,,,,False
9337513,9600,house,house,620000,1.0,4,569.0,434.0,True,,False
9337608,2018,apartment,apartment,767000,1.0,3,,,True,,True
9337610,2018,house,house,488000,1.0,3,0.0,48.0,True,,True
9337611,2018,apartment,apartment,355000,1.0,3,,,True,,True
9337686,1050,apartment,apartment,460000,1.0,1,,,True,,False
9337695,1380,house,house,890000,0.0,4,1640.0,,,True,False
9337710,1190,apartment,apartment,198000,1.0,2,,,,,False
9337711,1190,apartment,apartment,198000,1.0,2,,,,,False
9337917,8434,house,house,425000,0.0,3,1080.0,,,,False
9337962,4500,apartment,apartment,169500,1.0,2,,,,,False
9338004,8800,house,villa,429000,1.0,4,419.0,90.0,,,False
9338036,4500,house,apartment block,279000,0.0,7,0.0,,True,,False
9338403,1140,apartment,apartment,305000,1.0,2,,,True,,False
9338507,5000,apartment,apartment,147500,1.0,1,,,True,,False
9338515,1160,apartment,penthouse,440000,1.0,2,,,True,,False
9338547,1150,apartment,apartment,665000,1.0,3,,60.0,True,,False
9338555,1140,apartment,service flat,195000,0.0,1,,,,,False
9338572,1180,apartment,apartment,1695000,1.0,3,,674.0,True,,False
9338607,4500,apartment,duplex,225000,0.0,3,,,True,,True
9338636,8400,apartment,apartment,330000,1.0,3,,,,,False
9338667,1050,apartment,loft,685000,1.0,4,,,True,,False
9338668,1050,apartment,loft,665000,1.0,3,,,True,,False
